mes,uf,faixa_etaria,id_sexo,id_grupo,id_escolaridade,qtd_pop,qtd_pop_visitou_estab_saude,qtd_pop_nao_visitou_estab_saude,qtd_pop_nao_visitou_estab_saude_ficou_em_casa,qtd_pop_nao_visitou_estab_saude_ligou_prof_saude,qtd_pop_nao_visitou_estab_saude_auto_medicou,qtd_pop_nao_visitou_estab_saude_recebeu_medicacao,qtd_pop_nao_visitou_estab_saude_recebeu_visita_prof_sus,qtd_pop_nao_visitou_estab_saude_recebeu_visita_prof_part,qtd_pop_nao_visitou_estab_saude_outro,qtd_pop_posto_saude,qtd_pop_pronto_socorro_sus,qtd_pop_hospital_sus,qtd_pop_ambulatorios_privado,qtd_pop_pronto_socorro_privado,qtd_pop_hospital_privado,qtd_pop_foi_internada,qtd_pop_nao_foi_internada,qtd_pop_nao_foi_atendida,qtd_pop_fez_teste_covid,qtd_pop_fez_teste_covid_swab,qtd_pop_teste_swab_positivo,qtd_pop_teste_swab_negativo,qtd_pop_teste_swab_inconclusivo,qtd_pop_teste_swab_sem_resultado,qtd_pop_fez_teste_covid_furo_dedo,qtd_pop_teste_furo_dedo_positivo,qtd_pop_teste_furo_dedo_negativo,qtd_pop_teste_furo_dedo_inconclusivo,qtd_pop_teste_furo_dedo_sem_resultado,qtd_pop_fez_teste_covid_veia,qtd_pop_teste_veia_positivo,qtd_pop_teste_veia_negativo,qtd_pop_teste_veia_inconclusivo,qtd_pop_teste_veia_sem_resultado,vl_ganho_mes_referencia,qtd_pop_recebeu_aposentadoria_pensao,qtd_pop_recebeu_pensao_alimenticia,qtd_pop_recebeu_bolsa_familia,qtd_pop_recebeu_bpc_loas,qtd_pop_recebeu_auxilio_emergencial,qtd_pop_recebeu_seguro_desemprego,qtd_pop_recebeu_outros_rendimentos
8,ES,Idosos,2,5,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0
8,ES,Adultos,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
8,ES,Idosos,2,4,4,4,1,3,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,4,0,0,0,1,0,1
8,ES,Adultos,1,4,5,40,15,25,18,1,14,1,0,0,0,6,2,2,1,2,2,1,7,0,18,8,3,3,0,2,5,2,2,1,0,6,3,1,0,2,66393.0,9,0,2,2,30,2,2
8,ES,Adultos,1,4,2,31,9,22,17,2,14,1,0,0,0,4,3,1,1,0,0,0,4,0,7,4,0,2,0,2,2,1,0,0,1,2,0,1,0,1,29480.0,7,1,0,3,21,0,1
8,ES,Jovens,2,4,2,26,8,18,14,0,13,3,0,0,0,5,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,2,2,17,2,0
8,ES,Adultos,2,2,5,16,6,10,8,1,7,1,0,0,0,1,1,0,1,1,2,0,4,0,6,4,0,2,0,2,2,0,2,0,0,2,1,1,0,0,9585.0,2,0,0,0,8,1,1
8,ES,Idosos,1,4,3,6,3,3,3,1,2,0,0,0,0,2,2,0,0,0,0,0,2,0,3,2,1,1,0,0,1,1,0,0,0,1,0,1,0,0,600.0,5,0,0,0,2,0,1
8,ES,Adultos,1,1,2,14,2,12,8,0,9,1,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,9229.0,4,1,1,1,11,0,1
8,ES,Jovens,2,4,4,11,2,9,7,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2800.0,1,3,0,0,8,1,0
8,ES,Jovens,2,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0
8,ES,Adultos,1,2,5,12,6,6,2,0,3,1,0,0,0,1,2,1,0,2,0,0,4,0,4,3,2,1,0,0,2,1,1,0,0,0,0,0,0,0,17395.0,2,1,0,0,9,0,1
8,ES,Idosos,1,1,5,6,2,4,3,0,3,1,0,0,0,0,0,1,0,0,1,2,0,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,12915.0,4,0,0,1,3,0,0
8,ES,Adultos,2,1,7,20,0,20,15,2,10,5,1,1,1,0,0,0,0,0,0,0,0,0,6,4,3,1,0,0,0,0,0,0,0,2,0,2,0,0,80835.0,5,3,0,0,5,1,1
8,ES,Jovens,1,1,2,16,1,15,12,1,8,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,3,0,1,12,1,0
8,ES,Adultos,1,1,5,19,7,12,8,0,8,1,0,0,0,5,1,0,0,0,1,0,2,0,5,4,2,0,0,2,0,0,0,0,0,1,1,0,0,0,28892.0,5,2,0,0,4,1,2
8,ES,Adultos,2,1,6,16,4,12,7,0,5,2,1,1,0,2,0,0,2,0,0,0,0,0,4,3,0,3,0,0,1,0,1,0,0,2,0,2,0,0,15150.0,4,4,0,0,7,1,2
8,ES,Jovens,1,4,2,17,3,14,12,2,10,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,2,1,2,1,13,0,2
8,ES,Jovens,2,4,1,12,5,7,4,0,5,1,0,0,0,2,4,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,2,0,4,2,10,0,0
8,ES,Jovens,1,4,1,12,5,7,6,0,4,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,1,0,6,1,0
8,ES,Adultos,1,1,4,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0,0,0,0,0,2,0,0
8,ES,Adultos,2,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
8,ES,Idosos,2,1,2,18,5,13,11,1,7,5,1,0,0,3,1,0,0,1,0,1,1,0,4,2,1,1,0,0,2,1,1,0,0,1,1,0,0,0,1895.0,12,0,0,1,8,0,1
8,ES,Jovens,2,1,2,12,1,11,10,0,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,3,2,0,1,4,0,2
8,ES,Adultos,1,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0
8,ES,Adultos,2,4,4,11,5,6,5,2,5,0,0,0,0,3,1,0,0,0,1,0,2,0,2,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1100.0,0,1,1,0,9,1,0
8,ES,Jovens,1,1,4,5,0,5,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567.0,0,0,0,0,2,0,0
8,ES,Adultos,1,2,3,5,0,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3570.0,0,0,0,0,4,0,0
8,ES,Adultos,1,2,2,8,1,7,4,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6345.0,2,0,0,0,6,0,2
8,ES,Idosos,2,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,1,0,0,0,0,0,0
8,ES,Adultos,2,4,6,9,4,5,3,0,3,0,0,0,0,4,1,0,0,0,0,0,1,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,7882.0,4,0,0,0,6,0,0
8,ES,Idosos,1,4,2,18,5,13,10,0,9,0,0,0,1,3,0,1,0,0,1,1,1,0,3,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,10945.0,13,0,1,0,7,0,2
8,ES,Adultos,1,4,4,9,2,7,6,0,2,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6610.0,2,0,1,1,7,0,0
8,ES,Idosos,1,2,1,4,1,3,3,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,3,0,0,0,2,0,1
8,ES,Jovens,1,2,2,6,0,6,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,3,0,1
8,ES,Jovens,2,2,2,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,1
8,ES,Adultos,2,2,8,3,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600.0,1,1,0,1,1,0,1
8,ES,Idosos,1,2,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
8,ES,Idosos,2,4,6,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,0,0,0,0,1,0,0
8,ES,Adultos,1,5,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
8,ES,Jovens,2,1,6,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567.0,0,1,0,0,2,0,0
8,ES,Idosos,2,4,3,3,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0,0
8,ES,Adultos,1,4,6,5,1,4,4,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13495.0,2,0,1,0,4,0,0
8,ES,Adultos,2,2,7,6,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8200.0,2,0,0,0,4,0,0
8,ES,Adultos,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
8,ES,Idosos,1,2,2,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208.0,1,0,0,0,2,0,1
8,ES,Jovens,1,4,5,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2145.0,0,0,0,0,1,0,0
8,ES,Jovens,2,2,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
8,ES,Idosos,2,1,6,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0,2,0,0,0,0,0,1
8,ES,Adultos,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1,0,0,0,1,0,0
8,ES,Idosos,2,2,3,4,0,4,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,1,0,1
8,ES,Adultos,1,5,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.0,0,0,0,0,1,0,0
8,ES,Jovens,1,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
8,ES,Adultos,2,3,7,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,2,0,0,0,2,1,0
8,ES,Idosos,2,3,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0
8,ES,Idosos,2,2,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
8,ES,Adultos,1,2,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
8,ES,Jovens,1,3,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,1,0,0
8,ES,Idosos,1,4,7,2,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8600.0,0,0,0,0,0,0,0
8,ES,Adultos,2,4,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0
8,ES,Jovens,2,2,4,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0
8,ES,Adultos,1,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.0,0,0,0,0,1,0,0
8,GO,Adultos,1,1,2,17,3,14,6,0,11,1,0,0,0,1,3,1,1,1,1,1,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24180.0,3,0,0,0,6,0,0
8,GO,Adultos,1,4,5,47,16,30,16,2,18,1,0,0,0,3,5,6,4,1,1,0,10,0,18,14,10,4,0,0,4,3,1,0,0,6,2,4,0,0,103407.0,7,1,3,2,26,0,1
8,GO,Idosos,2,4,2,32,13,19,15,0,15,1,0,0,0,6,2,3,1,2,2,2,6,0,10,7,4,3,0,0,2,1,1,0,0,5,2,3,0,0,1300.0,25,2,1,2,14,0,2
8,GO,Adultos,1,4,4,8,4,4,3,0,3,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12200.0,5,1,0,0,4,0,0
8,GO,Jovens,2,1,5,3,2,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3690.0,1,0,0,0,1,0,1
8,GO,Idosos,1,1,5,11,3,8,5,2,4,3,0,0,0,1,1,2,1,1,2,0,3,0,3,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,3135.0,8,0,0,0,3,0,0
8,GO,Adultos,1,4,2,43,14,29,20,1,19,1,0,0,0,8,7,2,0,1,2,1,8,0,10,8,4,1,0,3,2,1,1,0,0,2,2,0,0,0,57359.0,10,1,2,2,30,1,1
8,GO,Adultos,1,4,3,11,2,9,4,0,6,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,15045.0,4,0,0,0,6,0,1
8,GO,Adultos,2,4,7,41,8,33,21,2,16,6,0,0,1,3,4,1,0,0,0,1,4,0,12,10,3,5,0,2,5,1,4,0,0,4,0,3,0,1,90100.0,8,3,0,0,15,3,2
8,GO,Adultos,1,4,7,17,2,15,7,0,8,1,0,0,1,1,0,0,0,0,1,0,1,0,6,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0,61600.0,1,0,0,1,6,0,1
8,GO,Adultos,1,1,4,6,1,5,4,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10600.0,2,0,0,0,3,0,1
8,GO,Idosos,2,1,7,4,0,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,1,0,0
8,GO,Idosos,2,4,1,5,0,5,5,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,5,0,0,0,2,0,1
8,GO,Jovens,1,1,2,8,1,6,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,2,0,1
8,GO,Adultos,2,4,2,37,13,24,18,0,19,1,1,0,0,4,5,4,0,0,1,0,9,0,11,4,2,1,0,1,3,0,3,0,0,5,3,2,0,0,14325.0,11,3,1,0,29,3,4
8,GO,Adultos,2,4,6,19,7,12,8,0,8,0,0,0,0,3,2,0,0,0,2,0,4,0,7,5,4,0,0,1,1,0,1,0,0,1,0,1,0,0,14390.0,1,3,0,0,11,2,0
8,GO,Adultos,1,1,5,18,4,14,9,0,6,0,1,0,0,1,0,1,0,1,0,0,2,0,7,3,1,1,0,1,2,1,1,0,0,3,1,2,0,0,70690.0,2,0,1,0,7,0,1
8,GO,Idosos,1,1,2,20,5,15,8,1,6,3,0,0,0,2,2,0,0,0,1,1,2,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3900.0,16,1,0,3,5,0,5
8,GO,Idosos,2,1,2,25,6,19,14,1,9,4,1,0,0,2,0,2,0,1,1,0,4,0,5,3,2,1,0,0,0,0,0,0,0,3,1,2,0,0,1400.0,20,0,1,5,6,0,5
8,GO,Jovens,1,4,2,12,2,10,9,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,8,2,0
8,GO,Idosos,1,1,4,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,2,0,1
8,GO,Idosos,1,1,3,4,1,3,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.0,4,0,0,0,1,0,1
8,GO,Adultos,1,1,7,22,8,14,4,0,6,1,0,0,0,0,2,0,0,4,3,0,8,0,11,8,5,2,0,1,3,2,1,0,0,6,2,4,0,0,105785.0,4,1,0,0,4,2,2
8,GO,Adultos,2,4,5,64,25,39,26,0,27,3,0,0,0,10,12,7,2,1,0,2,16,0,24,18,9,6,1,2,3,0,3,0,0,7,4,2,0,1,41255.0,10,4,2,0,33,3,0
8,GO,Adultos,1,2,4,4,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,8100.0,1,0,0,0,3,0,0
8,GO,Jovens,2,4,2,22,3,19,15,1,12,1,0,0,0,2,1,0,0,0,0,1,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,2,4,2,1,14,0,1
8,GO,Idosos,2,4,4,7,2,5,3,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2545.0,3,0,0,1,3,0,1
8,GO,Jovens,1,3,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1
8,GO,Idosos,1,4,5,12,5,7,6,0,4,0,0,0,0,0,2,0,1,1,2,0,4,0,5,4,1,3,0,0,2,0,2,0,0,1,0,1,0,0,16017.0,6,0,0,1,5,0,2
8,GO,Idosos,1,4,2,16,3,13,11,0,1,3,0,0,0,1,1,2,0,0,0,1,1,0,3,3,3,0,0,0,1,1,0,0,0,2,2,0,0,0,4395.0,14,0,0,2,7,0,1
8,GO,Adultos,2,1,8,16,4,12,10,0,8,1,0,0,0,1,1,0,1,0,2,0,3,0,6,4,1,3,0,0,1,1,0,0,0,2,0,2,0,0,68025.0,1,2,0,0,1,0,1
8,GO,Jovens,2,4,1,7,2,5,4,0,4,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4,0,0
8,GO,Jovens,1,2,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0
8,GO,Jovens,1,4,5,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0,0,0,0,1,0,0
8,GO,Jovens,1,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0
8,GO,Adultos,1,2,2,8,3,5,1,1,3,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5745.0,1,0,2,1,4,1,0
8,GO,Jovens,1,4,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1045.0,0,0,0,0,1,0,1
8,GO,Jovens,2,1,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,1,0,0,0,0
8,GO,Adultos,2,2,6,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,0,0
8,GO,Adultos,2,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1045.0,0,0,0,0,0,1,0
8,GO,Idosos,1,4,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,5000.0,1,0,0,0,0,0,0
8,GO,Adultos,2,2,7,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9500.0,0,0,0,0,1,0,0
8,GO,Adultos,2,1,3,6,1,5,4,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,2,2,0,0,5,1,1
8,GO,Adultos,1,1,6,10,4,6,3,0,2,1,0,0,0,0,1,2,0,1,0,0,4,0,3,2,1,0,0,1,0,0,0,0,0,2,2,0,0,0,44195.0,1,0,0,0,3,0,1
8,GO,Idosos,1,2,1,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0
8,GO,Jovens,2,1,1,10,2,7,3,0,4,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0,0,3,0,5,0,0
8,GO,Idosos,2,5,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0
8,GO,Idosos,2,4,7,4,1,3,2,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2550.0,4,0,0,0,0,0,1
8,GO,Jovens,2,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
8,GO,Idosos,1,4,1,6,2,4,2,0,1,1,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0.0,6,0,0,0,3,0,1
8,GO,Adultos,1,2,6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100.0,0,0,0,0,0,0,0
8,GO,Idosos,1,1,7,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800.0,1,0,0,0,1,0,0
8,GO,Adultos,2,3,4,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.0,0,1,0,1,2,0,0
8,GO,Jovens,2,4,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
8,GO,Adultos,2,2,8,2,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,1,0,0,0,2,0,0
8,GO,Jovens,2,4,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0
8,GO,Jovens,2,2,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
8,GO,Jovens,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
8,GO,Adultos,1,3,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0
8,GO,Jovens,2,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0
8,GO,Adultos,2,1,5,46,16,30,16,0,16,2,0,0,0,3,6,4,1,1,1,2,9,0,14,7,3,4,0,0,4,2,2,0,0,5,3,2,0,0,48840.0,8,3,2,0,23,1,3
8,GO,Jovens,2,1,2,14,4,10,7,0,7,0,0,0,0,3,2,1,1,1,1,0,2,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,3,1,2,0,7,1,2
8,GO,Adultos,2,1,4,12,5,7,3,0,3,0,0,0,0,0,3,2,0,0,0,0,5,0,7,3,3,0,0,0,2,2,0,0,0,3,1,1,0,1,8290.0,2,0,2,0,8,0,0
